VarInfo	ResiduumInfo	Residuum	Value	AbsTol
GammaNq3w44	Residuum equation #1099(Solvar: GammaNq3w44)	-0	0	1e-06
GammaWq0w44	Residuum equation #1100(Solvar: GammaWq0w44)	-7.11165e-41	-5.27789e-26	1e-06
GammaWq1w44	Residuum equation #1101(Solvar: GammaWq1w44)	1.09477e-38	-1.66413e-25	1e-06
GammaWq2w44	Residuum equation #1102(Solvar: GammaWq2w44)	-2.0089e-41	4.25667e-27	1e-06
GammaWq3w44	Residuum equation #1103(Solvar: GammaWq3w44)	-0	0	1e-06
GammaALq0w45	Residuum equation #1104(Solvar: GammaALq0w45)	-1.72236e-17	0.0113536	1e-06
GammaALq1w45	Residuum equation #1105(Solvar: GammaALq1w45)	-1.11111e-17	0.0222199	1e-06
GammaALq2w45	Residuum equation #1106(Solvar: GammaALq2w45)	-4.80691e-20	0.000318334	1e-06
GammaALq3w45	Residuum equation #1107(Solvar: GammaALq3w45)	-0	0	1e-06
GammaNq0w45	Residuum equation #1108(Solvar: GammaNq0w45)	1.73167e-17	0.013638	1e-06
GammaNq1w45	Residuum equation #1109(Solvar: GammaNq1w45)	1.13841e-18	0.0230067	1e-06
GammaNq2w45	Residuum equation #1110(Solvar: GammaNq2w45)	3.2399e-20	0.000347857	1e-06
GammaNq3w45	Residuum equation #1111(Solvar: GammaNq3w45)	-0	0	1e-06
GammaWq0w45	Residuum equation #1112(Solvar: GammaWq0w45)	-6.06114e-39	8.40093e-25	1e-06
GammaWq1w45	Residuum equation #1113(Solvar: GammaWq1w45)	7.16317e-39	3.1401e-24	1e-06
GammaWq2w45	Residuum equation #1114(Solvar: GammaWq2w45)	-2.79453e-40	1.95295e-26	1e-06
GammaWq3w45	Residuum equation #1115(Solvar: GammaWq3w45)	-0	0	1e-06
GammaALq0w46	Residuum equation #1116(Solvar: GammaALq0w46)	5.60736e-19	0.00933671	1e-06
GammaALq1w46	Residuum equation #1117(Solvar: GammaALq1w46)	6.17603e-18	0.0190852	1e-06
GammaALq2w46	Residuum equation #1118(Solvar: GammaALq2w46)	-3.89635e-20	8.21401e-05	1e-06
GammaALq3w46	Residuum equation #1119(Solvar: GammaALq3w46)	-0	0	1e-06
GammaNq0w46	Residuum equation #1120(Solvar: GammaNq0w46)	-9.00565e-18	0.0126755	1e-06
GammaNq1w46	Residuum equation #1121(Solvar: GammaNq1w46)	4.11726e-17	0.0189635	1e-06
GammaNq2w46	Residuum equation #1122(Solvar: GammaNq2w46)	3.38813e-20	0.000155995	1e-06
GammaNq3w46	Residuum equation #1123(Solvar: GammaNq3w46)	-0	0	1e-06
GammaWq0w46	Residuum equation #1124(Solvar: GammaWq0w46)	8.38429e-38	2.36723e-25	1e-06
GammaWq1w46	Residuum equation #1125(Solvar: GammaWq1w46)	1.10662e-38	1.66292e-24	1e-06
GammaWq2w46	Residuum equation #1126(Solvar: GammaWq2w46)	-8.75307e-41	9.50379e-27	1e-06
GammaWq3w46	Residuum equation #1127(Solvar: GammaWq3w46)	-0	0	1e-06
GammaALq0w47	Residuum equation #1128(Solvar: GammaALq0w47)	5.86623e-19	0.0113413	1e-06
GammaALq1w47	Residuum equation #1129(Solvar: GammaALq1w47)	2.2533e-17	0.0198599	1e-06
GammaALq2w47	Residuum equation #1130(Solvar: GammaALq2w47)	8.33533e-20	0.000379058	1e-06
GammaALq3w47	Residuum equation #1131(Solvar: GammaALq3w47)	-0	0	1e-06
GammaNq0w47	Residuum equation #1132(Solvar: GammaNq0w47)	2.42861e-17	0.0182095	1e-06
GammaNq1w47	Residuum equation #1133(Solvar: GammaNq1w47)	-2.46283e-17	0.0296549	1e-06
GammaNq2w47	Residuum equation #1134(Solvar: GammaNq2w47)	-4.67562e-19	0.000418846	1e-06
GammaNq3w47	Residuum equation #1135(Solvar: GammaNq3w47)	-0	0	1e-06
GammaWq0w47	Residuum equation #1136(Solvar: GammaWq0w47)	-1.64386e-38	-5.14521e-26	1e-06
GammaWq1w47	Residuum equation #1137(Solvar: GammaWq1w47)	-1.49141e-37	1.28111e-24	1e-06
GammaWq2w47	Residuum equation #1138(Solvar: GammaWq2w47)	-3.52993e-40	3.55781e-26	1e-06
GammaWq3w47	Residuum equation #1139(Solvar: GammaWq3w47)	-0	0	1e-06
GammaALq0w48	Residuum equation #1140(Solvar: GammaALq0w48)	2.39411e-17	0.0137649	1e-06
GammaALq1w48	Residuum equation #1141(Solvar: GammaALq1w48)	1.00615e-17	0.0255542	1e-06
GammaALq2w48	Residuum equation #1142(Solvar: GammaALq2w48)	-5.98217e-21	0.000341598	1e-06
GammaALq3w48	Residuum equation #1143(Solvar: GammaALq3w48)	-0	0	1e-06
GammaNq0w48	Residuum equation #1144(Solvar: GammaNq0w48)	6.73035e-17	0.0221418	1e-06
GammaNq1w48	Residuum equation #1145(Solvar: GammaNq1w48)	-1.40972e-17	0.040118	1e-06
GammaNq2w48	Residuum equation #1146(Solvar: GammaNq2w48)	-2.54957e-19	0.000375224	1e-06
GammaNq3w48	Residuum equation #1147(Solvar: GammaNq3w48)	-0	0	1e-06
GammaWq0w48	Residuum equation #1148(Solvar: GammaWq0w48)	-1.11029e-37	-8.44943e-25	1e-06
GammaWq1w48	Residuum equation #1149(Solvar: GammaWq1w48)	3.10037e-37	1.9083e-25	1e-06
GammaWq2w48	Residuum equation #1150(Solvar: GammaWq2w48)	1.93411e-39	-5.81492e-26	1e-06
GammaWq3w48	Residuum equation #1151(Solvar: GammaWq3w48)	-0	0	1e-06
GammaALq0w49	Residuum equation #1152(Solvar: GammaALq0w49)	-3.07236e-17	0.0154768	1e-06
GammaALq1w49	Residuum equation #1153(Solvar: GammaALq1w49)	5.22286e-18	0.0307558	1e-06
GammaALq2w49	Residuum equation #1154(Solvar: GammaALq2w49)	-2.03711e-19	0.000425731	1e-06
GammaALq3w49	Residuum equation #1155(Solvar: GammaALq3w49)	-0	0	1e-06
GammaNq0w49	Residuum equation #1156(Solvar: GammaNq0w49)	1.73159e-17	0.0234429	1e-06
GammaNq1w49	Residuum equation #1157(Solvar: GammaNq1w49)	5.66496e-17	0.041348	1e-06
GammaNq2w49	Residuum equation #1158(Solvar: GammaNq2w49)	1.28749e-19	0.000492206	1e-06
GammaNq3w49	Residuum equation #1159(Solvar: GammaNq3w49)	-0	0	1e-06
GammaWq0w49	Residuum equation #1160(Solvar: GammaWq0w49)	1.05094e-37	-1.77383e-24	1e-06
GammaWq1w49	Residuum equation #1161(Solvar: GammaWq1w49)	1.00376e-37	-1.2293e-24	1e-06
GammaWq2w49	Residuum equation #1162(Solvar: GammaWq2w49)	1.12843e-38	-3.48241e-27	1e-06
GammaWq3w49	Residuum equation #1163(Solvar: GammaWq3w49)	-0	0	1e-06
GammaALq0w50	Residuum equation #1164(Solvar: GammaALq0w50)	2.91041e-18	0.0164268	1e-06
GammaALq1w50	Residuum equation #1165(Solvar: GammaALq1w50)	4.2372e-17	0.0355909	1e-06
GammaALq2w50	Residuum equation #1166(Solvar: GammaALq2w50)	-6.10287e-19	0.000471759	1e-06
GammaALq3w50	Residuum equation #1167(Solvar: GammaALq3w50)	-0	0	1e-06
GammaNq0w50	Residuum equation #1168(Solvar: GammaNq0w50)	-3.42693e-17	0.0270776	1e-06
GammaNq1w50	Residuum equation #1169(Solvar: GammaNq1w50)	6.85131e-17	0.0440177	1e-06
GammaNq2w50	Residuum equation #1170(Solvar: GammaNq2w50)	3.11708e-19	0.000414737	1e-06
GammaNq3w50	Residuum equation #1171(Solvar: GammaNq3w50)	-0	0	1e-06
GammaWq0w50	Residuum equation #1172(Solvar: GammaWq0w50)	1.93113e-38	-4.96482e-25	1e-06
GammaWq1w50	Residuum equation #1173(Solvar: GammaWq1w50)	-2.14298e-37	-5.48755e-25	1e-06
GammaWq2w50	Residuum equation #1174(Solvar: GammaWq2w50)	1.1579e-39	1.16066e-26	1e-06
GammaWq3w50	Residuum equation #1175(Solvar: GammaWq3w50)	-0	0	1e-06
GammaALq0w51	Residuum equation #1176(Solvar: GammaALq0w51)	-5.97683e-17	0.0253202	1e-06
GammaALq1w51	Residuum equation #1177(Solvar: GammaALq1w51)	2.44793e-18	0.0520248	1e-06
GammaALq2w51	Residuum equation #1178(Solvar: GammaALq2w51)	-9.54183e-19	0.000504175	1e-06
GammaALq3w51	Residuum equation #1179(Solvar: GammaALq3w51)	-0	0	1e-06
GammaNq0w51	Residuum equation #1180(Solvar: GammaNq0w51)	2.54245e-17	0.0368096	1e-06
GammaNq1w51	Residuum equation #1181(Solvar: GammaNq1w51)	2.33785e-17	0.0701027	1e-06
GammaNq2w51	Residuum equation #1182(Solvar: GammaNq2w51)	-1.76183e-19	0.000398482	1e-06
GammaNq3w51	Residuum equation #1183(Solvar: GammaNq3w51)	-0	0	1e-06
GammaWq0w51	Residuum equation #1184(Solvar: GammaWq0w51)	-3.64357e-38	7.41836e-25	1e-06
GammaWq1w51	Residuum equation #1185(Solvar: GammaWq1w51)	-1.7761e-37	1.83926e-24	1e-06
GammaWq2w51	Residuum equation #1186(Solvar: GammaWq2w51)	-5.58905e-39	3.4616e-27	1e-06
GammaWq3w51	Residuum equation #1187(Solvar: GammaWq3w51)	-0	0	1e-06
GammaALq0w52	Residuum equation #1188(Solvar: GammaALq0w52)	-2.23161e-17	0.0292161	1e-06
GammaALq1w52	Residuum equation #1189(Solvar: GammaALq1w52)	6.44423e-18	0.0669737	1e-06
GammaALq2w52	Residuum equation #1190(Solvar: GammaALq2w52)	-7.93882e-19	0.000882468	1e-06
GammaALq3w52	Residuum equation #1191(Solvar: GammaALq3w52)	-0	0	1e-06
GammaNq0w52	Residuum equation #1192(Solvar: GammaNq0w52)	-9.06774e-17	0.0389706	1e-06
GammaNq1w52	Residuum equation #1193(Solvar: GammaNq1w52)	-1.3068e-17	0.0903502	1e-06
GammaNq2w52	Residuum equation #1194(Solvar: GammaNq2w52)	1.16001e-18	0.00098757	1e-06
GammaNq3w52	Residuum equation #1195(Solvar: GammaNq3w52)	-1.69407e-21	1.18025e-05	1e-06
GammaWq0w52	Residuum equation #1196(Solvar: GammaWq0w52)	-1.64549e-37	3.72397e-24	1e-06
GammaWq1w52	Residuum equation #1197(Solvar: GammaWq1w52)	-2.04196e-37	7.16705e-24	1e-06
GammaWq2w52	Residuum equation #1198(Solvar: GammaWq2w52)	5.82599e-39	6.53571e-26	1e-06
GammaWq3w52	Residuum equation #1199(Solvar: GammaWq3w52)	-0	0	1e-06
GammaALq0w53	Residuum equation #1200(Solvar: GammaALq0w53)	-1.66493e-17	0.0198854	1e-06
GammaALq1w53	Residuum equation #1201(Solvar: GammaALq1w53)	-3.58281e-17	0.0446294	1e-06
GammaALq2w53	Residuum equation #1202(Solvar: GammaALq2w53)	1.15196e-19	0.000540704	1e-06
GammaALq3w53	Residuum equation #1203(Solvar: GammaALq3w53)	-0	0	1e-06
GammaNq0w53	Residuum equation #1204(Solvar: GammaNq0w53)	-5.27439e-17	0.0307114	1e-06
GammaNq1w53	Residuum equation #1205(Solvar: GammaNq1w53)	-1.38778e-17	0.056672	1e-06
GammaNq2w53	Residuum equation #1206(Solvar: GammaNq2w53)	-1.35525e-18	0.000615277	1e-06
GammaNq3w53	Residuum equation #1207(Solvar: GammaNq3w53)	-0	0	1e-06
GammaWq0w53	Residuum equation #1208(Solvar: GammaWq0w53)	-1.33791e-37	-2.29564e-24	1e-06
GammaWq1w53	Residuum equation #1209(Solvar: GammaWq1w53)	-2.5148e-37	-4.02846e-24	1e-06
GammaWq2w53	Residuum equation #1210(Solvar: GammaWq2w53)	1.63959e-39	-2.77149e-26	1e-06
GammaWq3w53	Residuum equation #1211(Solvar: GammaWq3w53)	-0	0	1e-06
GammaALq0w54	Residuum equation #1212(Solvar: GammaALq0w54)	-2.79182e-18	0.0139695	1e-06
GammaALq1w54	Residuum equation #1213(Solvar: GammaALq1w54)	-5.68215e-17	0.0303201	1e-06
GammaALq2w54	Residuum equation #1214(Solvar: GammaALq2w54)	2.1684e-19	0.000581566	1e-06
GammaALq3w54	Residuum equation #1215(Solvar: GammaALq3w54)	0	1.46639e-05	1e-06
GammaNq0w54	Residuum equation #1216(Solvar: GammaNq0w54)	4.26905e-19	0.0213674	1e-06
GammaNq1w54	Residuum equation #1217(Solvar: GammaNq1w54)	2.40655e-17	0.0391404	1e-06
GammaNq2w54	Residuum equation #1218(Solvar: GammaNq2w54)	-6.36969e-19	0.000470048	1e-06
GammaNq3w54	Residuum equation #1219(Solvar: GammaNq3w54)	-0	0	1e-06
GammaWq0w54	Residuum equation #1220(Solvar: GammaWq0w54)	-7.72423e-38	-1.13133e-23	1e-06
GammaWq1w54	Residuum equation #1221(Solvar: GammaWq1w54)	3.82107e-38	-1.39208e-23	1e-06
GammaWq2w54	Residuum equation #1222(Solvar: GammaWq2w54)	-8.17013e-40	-1.18327e-25	1e-06
GammaWq3w54	Residuum equation #1223(Solvar: GammaWq3w54)	-2.51113e-42	2.26932e-27	1e-06
GammaALq0w55	Residuum equation #1224(Solvar: GammaALq0w55)	-6.16979e-18	0.0125725	1e-06
GammaALq1w55	Residuum equation #1225(Solvar: GammaALq1w55)	4.07355e-17	0.0232287	1e-06
GammaALq2w55	Residuum equation #1226(Solvar: GammaALq2w55)	-8.99973e-20	0.000409832	1e-06
GammaALq3w55	Residuum equation #1227(Solvar: GammaALq3w55)	-0	0	1e-06
GammaNq0w55	Residuum equation #1228(Solvar: GammaNq0w55)	-8.29415e-18	0.0199941	1e-06
GammaNq1w55	Residuum equation #1229(Solvar: GammaNq1w55)	4.96094e-17	0.0330776	1e-06
GammaNq2w55	Residuum equation #1230(Solvar: GammaNq2w55)	3.47284e-19	0.000429186	1e-06
GammaNq3w55	Residuum equation #1231(Solvar: GammaNq3w55)	-0	0	1e-06
GammaWq0w55	Residuum equation #1232(Solvar: GammaWq0w55)	-3.6124e-38	-3.60054e-24	1e-06
GammaWq1w55	Residuum equation #1233(Solvar: GammaWq1w55)	-1.65566e-38	-1.2521e-23	1e-06
GammaWq2w55	Residuum equation #1234(Solvar: GammaWq2w55)	1.41968e-39	-2.65219e-25	1e-06
GammaWq3w55	Residuum equation #1235(Solvar: GammaWq3w55)	-0	0	1e-06
GammaALq0w56	Residuum equation #1236(Solvar: GammaALq0w56)	1.09924e-17	0.0104155	1e-06
GammaALq1w56	Residuum equation #1237(Solvar: GammaALq1w56)	-1.63901e-18	0.0163064	1e-06
GammaALq2w56	Residuum equation #1238(Solvar: GammaALq2w56)	2.40134e-19	0.000409497	1e-06
GammaALq3w56	Residuum equation #1239(Solvar: GammaALq3w56)	-0	0	1e-06
GammaNq0w56	Residuum equation #1240(Solvar: GammaNq0w56)	-3.03577e-18	0.0150024	1e-06
GammaNq1w56	Residuum equation #1241(Solvar: GammaNq1w56)	1.0832e-16	0.0264769	1e-06
GammaNq2w56	Residuum equation #1242(Solvar: GammaNq2w56)	4.74338e-19	0.00053129	1e-06
GammaNq3w56	Residuum equation #1243(Solvar: GammaNq3w56)	-0	0	1e-06
GammaWq0w56	Residuum equation #1244(Solvar: GammaWq0w56)	-1.12814e-37	-4.94157e-26	1e-06
GammaWq1w56	Residuum equation #1245(Solvar: GammaWq1w56)	1.56031e-39	-5.56411e-24	1e-06
GammaWq2w56	Residuum equation #1246(Solvar: GammaWq2w56)	-6.88766e-40	-6.67009e-26	1e-06
GammaWq3w56	Residuum equation #1247(Solvar: GammaWq3w56)	-0	0	1e-06
GammaALq0w57	Residuum equation #1248(Solvar: GammaALq0w57)	-5.32276e-18	0.00404673	1e-06
GammaALq1w57	Residuum equation #1249(Solvar: GammaALq1w57)	-1.62177e-17	0.00885986	1e-06
GammaALq2w57	Residuum equation #1250(Solvar: GammaALq2w57)	9.88382e-20	0.000183507	1e-06
GammaALq3w57	Residuum equation #1251(Solvar: GammaALq3w57)	-0	0	1e-06
GammaNq0w57	Residuum equation #1252(Solvar: GammaNq0w57)	2.38524e-18	0.00712483	1e-06
GammaNq1w57	Residuum equation #1253(Solvar: GammaNq1w57)	-1.27377e-17	0.0113939	1e-06
GammaNq2w57	Residuum equation #1254(Solvar: GammaNq2w57)	1.15196e-19	0.000142695	1e-06
GammaNq3w57	Residuum equation #1255(Solvar: GammaNq3w57)	-0	0	1e-06
GammaWq0w57	Residuum equation #1256(Solvar: GammaWq0w57)	-1.53543e-38	3.02339e-25	1e-06
GammaWq1w57	Residuum equation #1257(Solvar: GammaWq1w57)	-3.16997e-38	-1.67209e-24	1e-06
GammaWq2w57	Residuum equation #1258(Solvar: GammaWq2w57)	-2.26001e-40	-1.61888e-26	1e-06
GammaWq3w57	Residuum equation #1259(Solvar: GammaWq3w57)	-0	0	1e-06
GammaALq0w58	Residuum equation #1260(Solvar: GammaALq0w58)	8.37716e-19	0.00310584	1e-06
GammaALq1w58	Residuum equation #1261(Solvar: GammaALq1w58)	3.80572e-18	0.00681406	1e-06
GammaALq2w58	Residuum equation #1262(Solvar: GammaALq2w58)	-2.1467e-20	6.05708e-05	1e-06
GammaALq3w58	Residuum equation #1263(Solvar: GammaALq3w58)	-0	0	1e-06
GammaNq0w58	Residuum equation #1264(Solvar: GammaNq0w58)	1.13841e-18	0.00479853	1e-06
GammaNq1w58	Residuum equation #1265(Solvar: GammaNq1w58)	-1.09775e-17	0.00703906	1e-06
GammaNq2w58	Residuum equation #1266(Solvar: GammaNq2w58)	6.77626e-20	6.52345e-05	1e-06
GammaNq3w58	Residuum equation #1267(Solvar: GammaNq3w58)	-0	0	1e-06
GammaWq0w58	Residuum equation #1268(Solvar: GammaWq0w58)	-3.68011e-39	1.37701e-27	1e-06
GammaWq1w58	Residuum equation #1269(Solvar: GammaWq1w58)	1.79079e-39	-4.1155e-25	1e-06
GammaWq2w58	Residuum equation #1270(Solvar: GammaWq2w58)	-1.32857e-48	-1.30777e-34	1e-06
GammaWq3w58	Residuum equation #1271(Solvar: GammaWq3w58)	-0	0	1e-06
GammaALq0w59	Residuum equation #1272(Solvar: GammaALq0w59)	-4.91279e-19	0.00365028	1e-06
GammaALq1w59	Residuum equation #1273(Solvar: GammaALq1w59)	1.07205e-17	0.00750176	1e-06
GammaALq2w59	Residuum equation #1274(Solvar: GammaALq2w59)	-9.0209e-20	0.000246128	1e-06
GammaALq3w59	Residuum equation #1275(Solvar: GammaALq3w59)	-0	0	1e-06
GammaNq0w59	Residuum equation #1276(Solvar: GammaNq0w59)	-4.33681e-18	0.00469175	1e-06
GammaNq1w59	Residuum equation #1277(Solvar: GammaNq1w59)	1.32679e-17	0.00820056	1e-06
GammaNq2w59	Residuum equation #1278(Solvar: GammaNq2w59)	-2.23617e-19	0.000277275	1e-06
GammaNq3w59	Residuum equation #1279(Solvar: GammaNq3w59)	-0	0	1e-06
GammaWq0w59	Residuum equation #1280(Solvar: GammaWq0w59)	1.8488e-49	3.67637e-35	1e-06
GammaWq1w59	Residuum equation #1281(Solvar: GammaWq1w59)	-3.08976e-39	-3.56647e-25	1e-06
GammaWq2w59	Residuum equation #1282(Solvar: GammaWq2w59)	-7.89211e-41	2.91925e-26	1e-06
GammaWq3w59	Residuum equation #1283(Solvar: GammaWq3w59)	-0	0	1e-06
GammaALq0w60	Residuum equation #1284(Solvar: GammaALq0w60)	2.11176e-17	0.0111551	1e-06
GammaALq1w60	Residuum equation #1285(Solvar: GammaALq1w60)	-2.69052e-17	0.0244712	1e-06
GammaALq2w60	Residuum equation #1286(Solvar: GammaALq2w60)	-6.14099e-19	0.000743794	1e-06
GammaALq3w60	Residuum equation #1287(Solvar: GammaALq3w60)	-0	0	1e-06
GammaNq0w60	Residuum equation #1288(Solvar: GammaNq0w60)	9.85491e-18	0.0142563	1e-06
GammaNq1w60	Residuum equation #1289(Solvar: GammaNq1w60)	-3.21517e-17	0.0278885	1e-06
GammaNq2w60	Residuum equation #1290(Solvar: GammaNq2w60)	1.0842e-19	0.000494106	1e-06
GammaNq3w60	Residuum equation #1291(Solvar: GammaNq3w60)	-0	0	1e-06
GammaWq0w60	Residuum equation #1292(Solvar: GammaWq0w60)	-1.45672e-38	1.14786e-24	1e-06
GammaWq1w60	Residuum equation #1293(Solvar: GammaWq1w60)	2.07273e-37	1.61323e-24	1e-06
GammaWq2w60	Residuum equation #1294(Solvar: GammaWq2w60)	-2.97651e-39	2.22048e-26	1e-06
GammaWq3w60	Residuum equation #1295(Solvar: GammaWq3w60)	-0	0	1e-06
GammaALq0w61	Residuum equation #1296(Solvar: GammaALq0w61)	-1.1169e-17	0.0107622	1e-06
GammaALq1w61	Residuum equation #1297(Solvar: GammaALq1w61)	2.74642e-17	0.0234112	1e-06
GammaALq2w61	Residuum equation #1298(Solvar: GammaALq2w61)	1.4929e-19	0.00021427	1e-06
GammaALq3w61	Residuum equation #1299(Solvar: GammaALq3w61)	-0	0	1e-06
GammaNq0w61	Residuum equation #1300(Solvar: GammaNq0w61)	-4.00342e-17	0.0160447	1e-06
GammaNq1w61	Residuum equation #1301(Solvar: GammaNq1w61)	6.11219e-18	0.0249325	1e-06
GammaNq2w61	Residuum equation #1302(Solvar: GammaNq2w61)	1.00797e-19	0.000285483	1e-06
GammaNq3w61	Residuum equation #1303(Solvar: GammaNq3w61)	-0	0	1e-06
GammaWq0w61	Residuum equation #1304(Solvar: GammaWq0w61)	-3.13851e-37	1.08743e-25	1e-06
GammaWq1w61	Residuum equation #1305(Solvar: GammaWq1w61)	-3.10209e-37	6.12348e-25	1e-06
GammaWq2w61	Residuum equation #1306(Solvar: GammaWq2w61)	-1.60752e-39	1.01846e-27	1e-06
GammaWq3w61	Residuum equation #1307(Solvar: GammaWq3w61)	-0	0	1e-06
GammaALq0w62	Residuum equation #1308(Solvar: GammaALq0w62)	-2.76614e-17	0.0315211	1e-06
GammaALq1w62	Residuum equation #1309(Solvar: GammaALq1w62)	-4.25113e-17	0.0577858	1e-06
GammaALq2w62	Residuum equation #1310(Solvar: GammaALq2w62)	-1.53355e-18	0.000977989	1e-06
GammaALq3w62	Residuum equation #1311(Solvar: GammaALq3w62)	-5.92923e-21	6.73222e-06	1e-06
GammaNq0w62	Residuum equation #1312(Solvar: GammaNq0w62)	-7.6536e-17	0.041206	1e-06
GammaNq1w62	Residuum equation #1313(Solvar: GammaNq1w62)	-5.78117e-17	0.0827549	1e-06
GammaNq2w62	Residuum equation #1314(Solvar: GammaNq2w62)	-2.77827e-19	0.00143616	1e-06
GammaNq3w62	Residuum equation #1315(Solvar: GammaNq3w62)	-0	0	1e-06
GammaWq0w62	Residuum equation #1316(Solvar: GammaWq0w62)	-4.03125e-37	-3.75279e-25	1e-06
GammaWq1w62	Residuum equation #1317(Solvar: GammaWq1w62)	-1.30728e-37	-4.11505e-25	1e-06
GammaWq2w62	Residuum equation #1318(Solvar: GammaWq2w62)	-2.88496e-38	6.60722e-27	1e-06
GammaWq3w62	Residuum equation #1319(Solvar: GammaWq3w62)	-5.64622e-50	8.83981e-37	1e-06
GammaALq0w63	Residuum equation #1320(Solvar: GammaALq0w63)	-9.76854e-17	0.047633	1e-06
GammaALq1w63	Residuum equation #1321(Solvar: GammaALq1w63)	1.97665e-17	0.113155	1e-06
GammaALq2w63	Residuum equation #1322(Solvar: GammaALq2w63)	1.12994e-18	0.00122954	1e-06
GammaALq3w63	Residuum equation #1323(Solvar: GammaALq3w63)	-0	0	1e-06
GammaNq0w63	Residuum equation #1324(Solvar: GammaNq0w63)	-6.84945e-17	0.0544197	1e-06
GammaNq1w63	Residuum equation #1325(Solvar: GammaNq1w63)	1.63525e-16	0.141556	1e-06
GammaNq2w63	Residuum equation #1326(Solvar: GammaNq2w63)	4.81115e-19	0.00205583	1e-06
GammaNq3w63	Residuum equation #1327(Solvar: GammaNq3w63)	-0	0	1e-06
GammaWq0w63	Residuum equation #1328(Solvar: GammaWq0w63)	1.8836e-36	-9.93657e-25	1e-06
GammaWq1w63	Residuum equation #1329(Solvar: GammaWq1w63)	-6.63494e-37	-2.63181e-24	1e-06
GammaWq2w63	Residuum equation #1330(Solvar: GammaWq2w63)	-7.72118e-40	1.41423e-26	1e-06
GammaWq3w63	Residuum equation #1331(Solvar: GammaWq3w63)	-0	0	1e-06
GammaALq0w64	Residuum equation #1332(Solvar: GammaALq0w64)	3.63208e-18	0.0306534	1e-06
GammaALq1w64	Residuum equation #1333(Solvar: GammaALq1w64)	-1.02677e-16	0.0658152	1e-06
GammaALq2w64	Residuum equation #1334(Solvar: GammaALq2w64)	4.33681e-19	0.000709994	1e-06
GammaALq3w64	Residuum equation #1335(Solvar: GammaALq3w64)	-0	0	1e-06
GammaNq0w64	Residuum equation #1336(Solvar: GammaNq0w64)	-9.08019e-19	0.0434526	1e-06
GammaNq1w64	Residuum equation #1337(Solvar: GammaNq1w64)	-1.56057e-17	0.0906781	1e-06
GammaNq2w64	Residuum equation #1338(Solvar: GammaNq2w64)	1.49078e-19	0.000932458	1e-06
GammaNq3w64	Residuum equation #1339(Solvar: GammaNq3w64)	-0	0	1e-06
GammaWq0w64	Residuum equation #1340(Solvar: GammaWq0w64)	1.60578e-37	-1.22491e-24	1e-06
GammaWq1w64	Residuum equation #1341(Solvar: GammaWq1w64)	-3.2952e-38	-2.45921e-24	1e-06
GammaWq2w64	Residuum equation #1342(Solvar: GammaWq2w64)	-1.14077e-39	-5.35493e-27	1e-06
GammaWq3w64	Residuum equation #1343(Solvar: GammaWq3w64)	-0	0	1e-06
GammaALq0w65	Residuum equation #1344(Solvar: GammaALq0w65)	7.69445e-18	0.0213421	1e-06
GammaALq1w65	Residuum equation #1345(Solvar: GammaALq1w65)	3.72119e-17	0.0443039	1e-06
GammaALq2w65	Residuum equation #1346(Solvar: GammaALq2w65)	-2.43098e-19	0.000423508	1e-06
GammaALq3w65	Residuum equation #1347(Solvar: GammaALq3w65)	-0	0	1e-06
GammaNq0w65	Residuum equation #1348(Solvar: GammaNq0w65)	-1.5294e-17	0.0310605	1e-06
GammaNq1w65	Residuum equation #1349(Solvar: GammaNq1w65)	8.45e-18	0.0597237	1e-06
GammaNq2w65	Residuum equation #1350(Solvar: GammaNq2w65)	1.49078e-19	0.000425809	1e-06
GammaNq3w65	Residuum equation #1351(Solvar: GammaNq3w65)	-0	0	1e-06
GammaWq0w65	Residuum equation #1352(Solvar: GammaWq0w65)	-2.69638e-38	-2.01175e-25	1e-06
GammaWq1w65	Residuum equation #1353(Solvar: GammaWq1w65)	4.66376e-37	-4.01697e-25	1e-06
GammaWq2w65	Residuum equation #1354(Solvar: GammaWq2w65)	7.1316e-40	-3.40279e-27	1e-06
GammaWq3w65	Residuum equation #1355(Solvar: GammaWq3w65)	-0	0	1e-06
GammaALq0w66	Residuum equation #1356(Solvar: GammaALq0w66)	-2.09639e-17	0.0346534	1e-06
GammaALq1w66	Residuum equation #1357(Solvar: GammaALq1w66)	3.12589e-16	0.0887012	1e-06
GammaALq2w66	Residuum equation #1358(Solvar: GammaALq2w66)	1.34837e-19	0.000824053	1e-06
GammaALq3w66	Residuum equation #1359(Solvar: GammaALq3w66)	-0	0	1e-06
GammaNq0w66	Residuum equation #1360(Solvar: GammaNq0w66)	1.67658e-16	0.0434744	1e-06
GammaNq1w66	Residuum equation #1361(Solvar: GammaNq1w66)	-8.87419e-17	0.113177	1e-06
GammaNq2w66	Residuum equation #1362(Solvar: GammaNq2w66)	-3.51942e-19	0.00129045	1e-06
GammaNq3w66	Residuum equation #1363(Solvar: GammaNq3w66)	-0	0	1e-06
GammaWq0w66	Residuum equation #1364(Solvar: GammaWq0w66)	6.21804e-37	9.78035e-26	1e-06
GammaWq1w66	Residuum equation #1365(Solvar: GammaWq1w66)	-5.90848e-38	8.09229e-25	1e-06
GammaWq2w66	Residuum equation #1366(Solvar: GammaWq2w66)	-2.39813e-39	2.5073e-26	1e-06
